desc,url
"The problem with the news right now? It’s everywhere. And each day, it can feel like we’re all just mindlessly scrolling. It’s why we created What Next. This short daily show is here to help you make sense of things. When the news feels overwhelming, we’re here to help you answer: What next? Look for new episodes every weekday morning.",https://chartable.com/podcasts/what-next-daily-news-and-analysis
"Murder, infidelity, suicide, arson, overdose, religious cults, drug trafficking; this podcast explores the alleged true crime antics and criminal connections of musicians we love like Jerry Lee Lewis, The Rolling Stones, Tay K-47, Tupac Shakur, Mayhem, Amy Winehouse and many more. Why? Because real rock stars are more like feral, narcissistic animals than functioning members of society and that is precisely what makes them so damn entertaining. If you love true crime and you love music then get ready to love this podcast.
    ",https://chartable.com/podcasts/disgraceland
The latest news in five minutes. Updated hourly.,https://chartable.com/podcasts/npr-news-now
"Former NHL vets Ryan Whitney, Paul Bissonnette and Barstool Sports' Rear Admiral bring their outspoken and irreverent opinions to the masses. Focusing on the NHL but also touching on pop culture and everything else under the sun. New Episodes release every Monday and Thursday.",https://chartable.com/podcasts/spittin-chiclets
"Being a mom is hard. Everybody knows that. But we usually hear about sleepless nights and diaper changes, not the profound identity shift that accompanies becoming a mother. Motherhood is a psychological big bang. And yet it’s rare to find emotionally honest conversations about it.

On Gimlet Media’s Motherhood Sessions, Dr. Alexandra Sacks, a renowned reproductive psychiatrist, sits down with mothers and lets us listen in on conversations that are hard to have outside of a therapist’s office. Each episode features a woman struggling with some problem or question—from career uncertainty to...",https://chartable.com/podcasts/motherhood-sessions
"Markis, Hannah, Devonte, Abigail, Jeremiah, and Sierra Hart—six beautiful black children, ranging in age from 12 to 19—were all adopted by Sarah and Jennifer Hart, both white. On Jen’s Facebook page, it looked as if they were the perfect blended family, even earning the nickname “Hart Tribe” from friends. Then, on March 26, 2018, the family’s GMC Yukon was found belly-up on the rocks below California’s Highway 1. The news of the murder-suicide shocked their friends and made national headlines, leaving many wondering what possibly led to the fatal crash. Could these lives have been saved?...",https://chartable.com/podcasts/broken-harts
"Steven Crowder brings you news, entertainment and politics with the most politically incorrect show on the web. Guests, rants, sketches, your calls ... it's whatever.",https://chartable.com/podcasts/louder-with-crowder
Uncover is an investigative series from CBC Podcasts. Season 3: The Village host Justin Ling investigates Bruce McArthur and whether he's connected to nearly two dozen murders from Toronto's Gay Villa ...,https://chartable.com/podcasts/uncover
"The day’s top stories from BBC News. Delivered twice a day on weekdays, daily at weekends",https://chartable.com/podcasts/global-news-podcast
"The Try Guys have swam with sharks, survived in the wild, shocked themselves with birthing simulators, and risked their lives for their videos. In this weekly podcast they dissect their experiences as internet creators and best friends who have made a living failing upwards.",https://chartable.com/podcasts/the-trypod
30+ year veteran Hall of Fame pro wrestling journalist Wade Keller from Pro Wrestling Torch Newsletter and PWTorch.com discusses the top stories of the week in pro wrestling with top level guest cohosts and interviews pro wrestling's newsmakers each week.,https://chartable.com/podcasts/the-wade-keller-pro-wrestling-podcast
"Don’t know where to start with your fitness journey? Join Krissy Cela, the Tone and Sculpt Co-Founder and Trainer, as we embark on a journey together. A journey of self-improvement and self-love because change can only come from you and for YOU. Join us each week as we explore different topics from nutrition to mental health, not to mention the amazing guests we have coming along. Are you ready?”",https://chartable.com/podcasts/doing-it-for-me-tone-and-sculpt
"This is The Crossway Podcast, a show where we sit down with authors each week for thoughtful interviews about the Bible, theology, church history, and the Christian life.",https://chartable.com/podcasts/the-crossway-podcast
"Dan Harris is a fidgety, skeptical ABC newsman who had a panic attack live on Good Morning America, which led him to something he always thought was ridiculous: meditation.  He wrote the bestselling book, ""10% Happier,"" started an app -- ""10% Happier: Meditation for Fidgety Skeptics"" -- and now, in this podcast, Dan talks with smart people about whether there's anything beyond 10%.  Basically, here's what this podcast is obsessed with: Can you be an ambitious person and still strive for enlightenment (whatever that means)? New episodes every Wednesday morning.",https://chartable.com/podcasts/10-happier-with-dan-harris
The official podcast of comedians Ethan & Hila Klein of h3h3productions.,https://chartable.com/podcasts/h3-podcast
"Every house is haunted. In each episode of Family Ghosts, we investigate the true story behind a mysterious figure whose legend has followed a family for generations. Grandmothers who were secretly jewel smugglers, uncles who led double lives, siblings who vanished without a trace, and other ghostly characters who cast shadows over our lives in ways that might not be immediately obvious. We are all formed in part by our familial collections of secrets, intrigues, and myths. By engaging with each others’ legends, perhaps we can see each others’ realities more clearly.

Hosted by Moth Grand...",https://chartable.com/podcasts/family-ghosts
"American Hysteria is a podcast exploring our moral panics, urban legends, and conspiracy theories, how they shape our psychology and culture, and why we end up believing them. Host Chelsey Weber-Smith explores the sometimes hilarious, sometimes distressing stories of modern and historical American freak-outs, why we fear the wrong things, and what these bizarre panics might be covering up.
Subscribe now on Apple, Google, Spotify, or where ever you get your podcasts.",https://chartable.com/podcasts/american-hysteria
"Every Monday, Serial Killers takes a psychological and entertaining approach to provide a rare glimpse into the mind, methods and madness of the most notorious serial killers with the hopes of better understanding their psychological profile. With the help of voice actors, we delve deep into their lives and stories. Serial Killers is part of the Parcast Network and is a Cutler Media Production.",https://chartable.com/podcasts/serial-killers-490044
"
      The Vanished is a true crime podcast that explores the stories of those who have gone missing.  The Vanished goes beyond conventional news reports to take a deep dive into the story of a different missing person each week.  Host Marissa Jones brings you exclusive interviews with family members, friends, law enforcement and experts.  What with The Vanished uncover next?  
    ",https://chartable.com/podcasts/the-vanished-podcast
"Ready to shake things up? Kaitlyn is creating a space where girls (and gents) can feel empowered to be themselves... because there's more to life than Instagram, right? Kaitlyn isn't afraid to keep it real as she talks with some of the biggest names in Hollywood! Get ready for lots of laughs, candid convo, taboo topics, unfiltered advice, and wine... lots of wine!",https://chartable.com/podcasts/off-the-vine-with-kaitlyn-bristowe
"Jason Weiser tells stories from myths, legends, and folklore that have shaped cultures throughout history. Some, like the stories of Aladdin, King Arthur, and Hercules are stories you think you know, but with surprising origins. Others are stories you might not have heard, but really should. All the stories are sourced from world folklore, but retold for modern ears. These are stories of wizards, knights, Vikings, dragons, princesses, and kings from the time when the world beyond the map was a dangerous and wonderful place.",https://chartable.com/podcasts/myths-and-legends
"The Church Of What's Happening Now With: Joey Coco Diaz is a twice-weekly podcast hosted by Comedian Joey Coco Diaz along with his co-host Lee Syatt. Joey doesn't hold anything back and let's you know exactly what's on his mind. Joey and Lee are joined by one of Joey's friends, Comedians, Actors, Writers and Director's to name a few. We look forward to having you as a member of The Church.",https://chartable.com/podcasts/the-church-of-whats-happening-now-with-joey-coco-diaz
"
      News comes at you fast. Join us at the end of your day to understand it. Monday to Friday. All killer, no filler. Hosted by Sean Rameswaram. Featuring the finest explainers from Vox and more. Produced by Vox and Stitcher, and part of the Vox Media Podcast Network.
    ",https://chartable.com/podcasts/today-explained
"Listen in on revealing conversations with former officials from the highest levels of government shaping this pivotal moment in American history — what shaped these leaders, what drew them to public service, and what keeps them up at night.
 ",https://chartable.com/podcasts/the-oath
"Rock, Rhythm, Blues & The News",https://chartable.com/podcasts/robert-jeters-show
"
      Twice-monthly community updates for the small desert town of Night Vale, where every conspiracy theory is true. Turn on your radio and hide. Never listened before? It's an ongoing radio show. Start with the current episode, and you'll catch on in no time. Or, go right to Episode 1 if you wanna binge-listen.
    ",https://chartable.com/podcasts/welcome-to-night-vale
"Tesla Motors enthusiasts looking for a show about the latest news and analysis on the all-electric high-performance vehicle company need look no further. Ride the Lightning: Tesla Motors Unofficial Podcast is a weekly show made for Tesla fans and owners by Tesla community veteran Ryan McCaffrey. Each week we'll cover everything happening with the Model S, Model X, Model 3, Gigafactory, and more!",https://chartable.com/podcasts/ride-the-lightning-tesla-motors-unofficial-podcast
"There are a lot of fads, blogs and strong opinions, but then there’s SCIENCE. Science Vs is the show from Gimlet Media that finds out what’s fact, what’s not, and what’s somewhere in between. We do the hard work of sifting through all the science so you don't have to. This season we tackle alcohol, fasting diets, DNA tests, race and the fertility cliff. ",https://chartable.com/podcasts/science-vs
"The Life Coach School Podcast is your go-to resource for learning, growing, and becoming certified as a Life Coach & Weight Loss Coach. Through this podcast, you'll hear directly from the Master Coach Brooke Castillo to help you better understand life coaching, the required skills and mindsets, and how we focus on serving the client to get them the results they seek.  At The Life Coach School, we offer a thorough and intense certification course that produces some of the most successful coaches coaching today. Learn more at TheLifeCoachSchool.com.",https://chartable.com/podcasts/the-life-coach-school-podcast-with-brooke-castillo
"
      ELI ROTH'S HISTORY OF HORROR: UNCUT brings together the masters of horror - including Stephen King, Greg Nicotero, Rob Zombie, Quentin Tarantino, Edgar Wright, Tippi Hedren and Tony Todd - to explore the genre’s biggest themes and reveal the inspirations and struggles behind its past and present. Join us for a chilling exploration of how horror has evolved through the eras and impacted society through Eli Roth’s unedited interviews with A-list storytellers.
    ",https://chartable.com/podcasts/eli-roths-history-of-horror-uncut
"From way-new medical breakthroughs to smart daily health habits, doctors and researchers share their discoveries about medicine and well-being onstage at the TED conference, TEDx events and partner events around the world. You can also download these and many other videos free on TED.com, with an interactive English transcript and subtitles in up to 80 languages. TED is a nonprofit devoted to Ideas Worth Spreading. ",https://chartable.com/podcasts/tedtalks-health
"
      Dr. Phil McGraw tells you what goes through the mind of a cold-blooded killer. What leads them to murder someone close to them in the most horrific way possible? You will travel inside the twisted minds of the nation’s most notorious murderers in Dr. Phil’s new podcast series “Analysis of Murder by Dr. Phil.” In this ground-breaking true crime series, you’ll hear Dr. Phil’s exclusive interviews with people who kill. They reveal how and why they committed the ultimate sin. This series is unlike any true crime podcast available today. It has all the twists and turns of a Hitchcock...",https://chartable.com/podcasts/analysis-of-murder-by-dr-phil
Leon Neyfakh excavates the strange subplots and forgotten characters of recent political history—and finds surprising parallels to the present. Season 1 of Slow Burn captured what it felt like to live through Watergate; Season 2 does the same with the saga of Bill Clinton’s impeachment.,https://chartable.com/podcasts/slow-burn-a-podcast-about-watergate
"Ever find yourself in a conversation about race and identity where you just get...stuck? Code Switch can help. We're all journalists of color, and this isn't just the work we do. It's the lives we lead. Sometimes, we'll make you laugh. Other times, you'll get uncomfortable. But we'll always be unflinchingly honest and empathetic. Come mix it up with us.",https://chartable.com/podcasts/code-switch
"
      The Cold War, Prohibition, the Gold Rush, the Space Race. Every part of your life -the words you speak, the ideas you share- can be traced to our history, but how well do you really know the stories that made America? We’ll take you to the events, the times and the people that shaped our nation. And we’ll show you how our history affected them, their families and affects you today. Hosted by Lindsay Graham (not the Senator). From Wondery, the network behind Tides Of History, Fall Of Rome and Dirty John.
    ",https://chartable.com/podcasts/american-history-tellers
"Everyone needs a little help being a human. From sleep to saving money to parenting and more, we talk to the experts to get the best advice out there. Life Kit is here to help you get it together. Subscribe to get new guides every two weeks.",https://chartable.com/podcasts/life-kit-all-guides
"NBC’s Songland Podcast is the companion to Songland on NBC, a ground-breaking new contest show all about the intimate and mysterious art of songwriting.  On Songland you will get a first-ever look behind the curtain and see how hit songs are really born.  Four up-and-coming songwriters will compete to have their song chosen by a guest star recording artist, and will be aided by a songwriter-producer panel made up of the top songwriting talent in the business, Ryan Tedder (Beyoncé, Adele, Taylor Swift, Paul McCartney, U2);  Ester Dean (Nicki Minaj, Katy Perry); and Shane McAnally (36 #1...",https://chartable.com/podcasts/nbcs-songland-podcast
"What if we told you that with zero experience and only a few hundred dollars down, this podcast could change your life? Well, we’d be lying. This season on The Dream, Jane Marie dives into the world of pyramid schemes, multi-level marketing, and all the other businesses that require their members to recruit their nearest and dearest in hopes of a commission. Join us as we trace the path of get-rich schemes from Jane’s roots in rural Michigan all the way to the White House. ",https://chartable.com/podcasts/the-dream
"The Apple Keynotes podcast offers video of the company's most important announcements, including presentations by Apple CEO Tim Cook.",https://chartable.com/podcasts/apple-keynotes
"Brains On!® is a science podcast for curious kids and adults from American Public Media. Co-hosted each week by kid scientists and reporters from public radio, we ask questions ranging from the science behind sneezing to how to translate the purr of cats, and go wherever the answers take us. @Brains_On",https://chartable.com/podcasts/brains-on-science-podcast-for-kids
"Mo Rocca has always loved obituaries. In season 1 of Mobituaries he introduces listeners to the people who have long intrigued him—from the 20th century’s greatest entertainer … to the Civil Rights pioneer who is completely forgotten … to sitcom characters gone all too soon. Even if you know the names, you’ve never understood why they matter…until now. And if you enjoy these episodes, look for more stories of  great lives worth reliving when Mobituaries returns for season 2 in fall 2019.",https://chartable.com/podcasts/mobituaries-with-mo-rocca
"What drives people to change, to heal, to reinvent themselves? How do we reclaim our health, bounce back from heartbreak, flip the script? On goopfellas, two friends who have become familiar with unlikely personal transformations have raw conversations with people who have experienced profound shifts in perspective and well-being. Together, functional medicine practitioner Will Cole, DC, and chef Seamus Mullen get at the catalysts that bring people out of their dark night and into their purpose. Each of their goopfellas guests—from athletes to actors to authors—is different. As are the...",https://chartable.com/podcasts/goopfellas
"The Mindset & Motivation Podcast is iTunes' Top Motivational Podcast. 99% of the world die with regret. This podcast is for the other 1%.

Life teaches that the minute you let go of whatever doesn’t serve you, get clear on what it is that matters most to you in this world, and take that critical first step toward it, the next step always shows up.

But it takes a tremendous amount of courage to take that first step ... 

And further, it takes the right Mindset & Motivation to take the following steps … the steps that are heading in the direction of the ultimate life you want (and...",https://chartable.com/podcasts/mwf-motivation-podcast
"The best source on our cultural identity is not the official, historical record — ask any anthropologist, it’s the town dump. Ephemera — those things that were just barely saved, and in some cases not saved at all — emanate with secrets we can only glimpse and mysteries we can never completely answer. The stories may be unfamiliar, but the themes are universal; this is a looking glass, a window into our own fragile, material existence that begs the question, “How will I be remembered?”",https://chartable.com/podcasts/ephemeral
" The Herd with Colin Cowherd is a thought-provoking, opinionated, and topic-driven journey through the top sports stories of the day.",https://chartable.com/podcasts/the-herd-with-colin-cowherd
"TigerBelly is a weekly podcast featuring comedian Bobby Lee and his best friend Khalyla.

This is a no-holds-barred arena for half truths, social no-nos, and animal behavior.

Disclaimer:  It is not for the onion-skinned, baby-eared PC Brigade, or those with eternally bunched up panties.",https://chartable.com/podcasts/tigerbelly
"
      Every scandal begins with a lie. But the truth will come out. And then comes the fallout and the outrage.Scandals have shaped America since its founding. From business and politics to sports and society, we look on aghast as corruption, deceit and ambition bring down heroes and celebrities, politicians and moguls. And when the dust finally settles, we’re left to wonder: how did this happen? Where did they trip up, and who is to blame? From the creators of American History Tellers, Business Wars and Tides of History comes American Scandal, where we take you deep into the...",https://chartable.com/podcasts/american-scandal
"
      When a brutal murder rocks a small Southern town, residents and police are shocked. Could the new guy in town be the one who who did it? Yes, the cops say, he is. Case solved. But then another murder happens. And another. In the end: four bodies, two convictions, and one man in jail for a crime he likely did not commit. Welcome to Murderville, Georgia. Investigative reporters Liliana Segura and Jordan Smith uncover what happens when law enforcement locks up their first suspect, leaving another man free to kill. From The Intercept and Topic Studios.
    ",https://chartable.com/podcasts/murderville
Naval on wealth creation. On Twitter at @naval.,https://chartable.com/podcasts/navals-podcast
"Delivering the Mueller Report, in audiobook-style format, without political commentary. Due to the wide public interest in the ""Report on the Investigation into Russian Interference in the 2016 Presidential Election,"" this project started with the belief that quality audio of the report should be available for anyone to hear -- and not hidden behind a paywall or require a subscription.

For most of us, sitting down to read through the report page-by-page is unrealistic. This is the report, available piece-by-piece, for anyone to access it and listen in manageable portions.

This podcast is...",https://chartable.com/podcasts/mueller-report-audio
"Welcome to the Jenna & Julien Podcast where we talk about all the things. If you are looking for your everyday, normal, by the book podcast, then you're in the wrong place. We created this because we tend to have awesome, random, and sometimes drunk conversations that we realized had to be shared with the lovely internet world. So here we are. 

We also like to ustream during the podcast to get some live interaction and also quick on-the-spot input on our chats--you can participate here: http://www.ustream.tv/channel/jsolo123

Subscribe to this channel for new podcasts EVERY MONDAY

iTunes:...",https://chartable.com/podcasts/jenna-julien-podcast
"Welcome to the 85 South Show - a podcast for people who don't know what a podcast is. Hosted by DC Young Fly, Karlous Miller , and Chico Bean. For more check out www.85southshow.com",https://chartable.com/podcasts/the-85-south-show-with-karlous-miller-dc-young-fly-and-clayton-english
"Get a daily burst of global illumination from The Economist’s worldwide network of correspondents as they dig past the headlines to get to the stories beneath—and to stories that aren’t making headlines, but should be.",https://chartable.com/podcasts/the-intelligence
"How do I build my dream job? How do I make money online? Am I ready to leave my 9 to 5? How can I create passive income? How can I grow my Instagram following? And the biggest question of all, can I *really* turn my passion into profits? 

Welcome to the Goal Digger Podcast where we will answer ALL of these questions and so much more! Week after week, host Jenna Kutcher brings you productivity tips, social media strategies, business hacks, and inspirational stories that can help YOU design your dream career. Jenna shares tangible tips and hacks that she used to become a self-made...",https://chartable.com/podcasts/the-goal-digger-podcast-marketing-social-media-creative-entrepreneurship-small-business-strategy-and-branding
"Join bloggers Kid Fury and Crissle for their weekly podcast covering hip-hop and pop culture's most trying stars. Throwing shade and spilling tea with a flippant and humorous attitude, no star is safe from Fury and Crissle unless their name is Beyoncé. (Or Blue Ivy.)

As transplants to New York City (Kid Fury from Miami and Crissle from Oklahoma City), The Read also serves as an on-air therapy session for two friends trying to adjust to life (and rats) in the big city.

The Read is part of the LoudSpeakers Network and is published every week on iTunes, iHeart Radio Talk, Soundcloud &...",https://chartable.com/podcasts/the-read
"
      The Generation Why Podcast released its first episode in 2012 and pioneered the true crime genre in the podcasting world. Two friends, Aaron & Justin, break down theories and give their opinions on unsolved murders, controversies, mysteries and conspiracies.
    ",https://chartable.com/podcasts/the-generation-why-podcast
"First Take is always a heated discussion as Stephen A. Smith, Max Kellerman and guests debate about the day's top stories.",https://chartable.com/podcasts/first-take-440612
"Here at Transformation Church we believe in Representing God to the lost and found for Transformation in Christ. We are a multi-ethnic, multi-generational, and multiplying church committed to progression not perfection.",https://chartable.com/podcasts/transformation-church-379186
"It's all about the latest obsession with HEMP and it's periphery. We cover in-depth the entire value chain from seed to final product. Each segment breaks down the current state of the market and the reasons for it. Industry analysts and professionals are featured from time to time as an added value to our listeners. Hempsession is a daily news commentary specifically showcasing the news in the Hemp and CBD industry. 
Oliver del Camino the host is a Hemp|CBD professional who works at a public company as the head of their business development department where they focus on integrating...",https://chartable.com/podcasts/hempsession-entertainment-education-news-insight-with-oliver-del-camino
"
      How do companies grow from zero to a gazillion? Legendary Silicon Valley investor / entrepreneur Reid Hoffman tests his theories with famous founders. Guests include Facebook’s Mark Zuckerberg & Sheryl Sandberg, Netflix’s Reed Hastings, Google’s Eric Schmidt, Spanx's Sara Blakely. With original music and hilariously honest stories, the show sounds like nothing you’ve ever heard. Masters of Scale is a WaitWhat original series in association with Stitcher.
    ",https://chartable.com/podcasts/masters-of-scale-with-reid-hoffman
"Kwik Brain is a fun, fast-paced show designed to help busy people learn and achieve anything in a fraction of the time! Your coach, Jim Kwik (his real name), is the brain & memory trainer to elite mental performers, including many of the world’s leading CEO’s and celebrities. In this easy to digest bite-sized podcast, you will discover Kwik’s favorite shortcuts to read faster, remember more, and ‘supercharge’ your greatest wealth-building asset: your brain. Whether you’re a student, senior, entrepreneur or educator, you will get the edge with these simple actionable tools to sharpen your...",https://chartable.com/podcasts/kwik-brain-memory-improvement-accelerated-learning-speedreading-brain-hacks-productivity-t
"
      Hosts Mike Ferguson and Mike Gibson guide you through the most interesting true crime stories. This is a true crime podcast that spares none of the details and delves into what makes these killers tick. Join us for a good mix of lesser known cases as well as our take on what we call the ""Big Timers"". We don't take ourselves too seriously but we take true crime very seriously.
    ",https://chartable.com/podcasts/true-crime-all-the-time
"Some of the world's greatest innovators, entrepreneurs, and business researchers share their stories and insights from the stage at TED conferences, TEDx events and partner events around the world. You can also download these and many other videos for free from TED.com that features interactive English transcript, and subtitles in as many as 80 languages. TED is a nonprofit devoted to Ideas Worth Spreading. ",https://chartable.com/podcasts/tedtalks-business
"Go behind the scenes with Brendon, the world's leading high performance coach and one of the Top 100 Most Followed Public Figures in the world, as he speaks to 20,000 people in arenas, coaches celebrities, helps his students, and reaches millions of people every week with his message for how we can all live, love and matter. ",https://chartable.com/podcasts/the-brendon-show
"Wiretaps, witness interviews, court recordings and detective recollections piece together this true crime podcast hosted by best selling author Michael Connelly that explores real homicide cases not covered by mainstream media. Murder Book Podcast Season One is: The Tell-Tale Bullet. The podcast dives into a thirty-year-old Hollywood killing that tests the limits of the American criminal justice system.",https://chartable.com/podcasts/murder-book
"
      The Ringer’s Bryan Curtis and David Shoemaker catch you up on the biggest media stories, from sports to politics and everything in between. 
    ",https://chartable.com/podcasts/channel-33
"One of the original business news podcasts. Mirrored after the popular Wall Street Journal column. Get caught up on your commute Monday through Friday. Listen as our journalists cover top stories and share timely insights on business, the economy, markets, and politics.",https://chartable.com/podcasts/wsj-whats-news
"A daily show for everyone who works a regular job and wants to start an income-earning project on the side. In each episode, listeners will hear a different story of someone who's started a side hustle—along with what went well, how that person overcame challenges, and what happened as a result. The show is written and hosted by Chris Guillebeau, the New York Times bestselling author of The $100 Startup, The Happiness of Pursuit, and other books.",https://chartable.com/podcasts/side-hustle-school
"MindPump exposes the RAW TRUTH about health, fitness, nutrition and more... Hosts Sal Di Stefano, Adam Schafer & Justin Andrews pull back the curtain on the mythology, snake oil and pseudo-science that pervades the fitness industry and present science-backed solutions that result in increased muscular development and performance while simultaneously emphasizing health. No fitness institution or fitness ""truth"" is safe from their quick wit and over 40 years of combined experience in the fitness industry. Produced by Doug Egge. Find Mind Pump and the Mind Pump hosts on Instragram...",https://chartable.com/podcasts/mind-pump-raw-fitness-truth
"With a combined social following of over 28 million followers, best friends Alisha Marie and Remi Cruz welcome you inside their daily life for a special helping of the tea you’re not getting from their channels. Think of having a sleepover with your best friends, fun and open conversation, discussing what it’s really like to be a YouTuber, behind the scenes stories from their shoots, and of course lots of boy drama.
    ",https://chartable.com/podcasts/pretty-basic-with-alisha-marie-and-remi-cruz
"He was born Hamish Watson, a surfie dude from Sydney – but he could morph into whatever you needed him to be. Hamish is due to be sentenced to jail in early 2019 for swindling a handful of victims out of more than $7m. But these crimes are just the final pages in a resume too thick to staple; for decades he’s duped victims in the US, Canada, Britain, Hong Kong and Australia. How did he do it? How did he evade authorities around the world for so long and what’s he done with all those tens of millions of dollars he stole?",https://chartable.com/podcasts/who-the-hell-is-hamish
The guys from the Squad discuss everything from current events to fitness to staying motivated. Tune in each week for all the life advice you never knew you needed.  ,https://chartable.com/podcasts/skotcast
"This podcast will go through actual training and coaching I give to our mortgage branches and loan officers and as we were hiring I realized that I was just repeating information every time we partnered with a new office. It started out as an internal database for our mortgage originators to use to grow their business but I quickly understood based on their reactions this could be so much more.

Share with others in the mortgage industry or listen yourself to gain greater knowledge of our mortgage vertical.

Want to learn more about The Mortgage Success Blueprint Playbook? Go to:...",https://chartable.com/podcasts/mortgage-success-blueprints-podcast
"Ed Parcaut, MBA, President, Lending for Living and Erin Custer, Realtor, PMZ Real Estate bring over 50 years experience in the real estate and mortgage industry to live radio at Powertalk 1360 AM KFIV, Saturday’s at 12noon.  Ed & Erin provide reliable, professional  answers to all your real estate questions along with their uniquely humorous life experiences, stories and FUN!  You’re sure to come away with “something to chew on” from Real Estate Jerky.",https://chartable.com/podcasts/real-estate-jerky
"Love her or hate her, but you can’t ignore the sassy, quick-witted Stassi Schroeder, star of Bravo’s “Vanderpump Rules.” Never one to hold back on any topic, Stassi is here with a weekly podcast, “Straight Up with Stassi’, a biting and hilarious look at the world and everyone in it, according to the Queen Bee herself.",https://chartable.com/podcasts/straight-up-with-stassi
"
      Amy Schumer and friends Bridget Everett, Rachel Feinstein, and Keith Robinson dish about their lives, pop culture, politics, and stand-up comedy. It's dinner with your besties—if your besties were morally bankrupt. Follow on Spotify so you don't miss a moment of the madness.
    ",https://chartable.com/podcasts/amy-schumer-presents-3-girls-1-keith
"
      Ellen on the Go is the place to hear what they’re talking about on the Ellen Degeneres Show! Hosted by the show’s Executive Producers, Ed, Mary, Andy and Kevin, this is your audio catch-up of this week’s Ellen Show, with a never-before-experienced glimpse at how the talk show comes together every day from the very minds that make it happen.
    ",https://chartable.com/podcasts/ellen-on-the-go
#AnalyticsToday is a podcast focused on Big Data and Analytics and the latest trends in the digital world. Hosted by Jeremy Roberts and Sameer Khan.,https://chartable.com/podcasts/analyticstoday-podcast
"He’s a former Secret Service Agent, former NYPD officer, and New York Times best-selling author. Join Dan Bongino each weekday as he tackles the hottest political issues, debunking both liberal and Republican establishment rhetoric.",https://chartable.com/podcasts/the-dan-bongino-show
"
Family Secrets. Every family has them. When Dani Shapiro accidentally stumbled upon a massive secret that had been kept from her all her life, she dove headlong into discovering everything she could about how that secret had shaped her reality and her destiny. Then she started talking with other people about their family secrets. Join Dani and her guests as they explore the power of family secrets and the ways in which discovering – and revealing – the truth can liberate us.",https://chartable.com/podcasts/family-secrets
"This investigative series unravels a complicated web of five decades of historical sexual abuse involving dozens of teens–preyed upon by three teachers. Warnings were ignored, abuse continued, and the ...",https://chartable.com/podcasts/the-band-played-on
"Free advice, from three of the world's most qualified experts.",https://chartable.com/podcasts/my-brother-my-brother-and-me
"The Apple Keynotes podcast offers video of the company's most important announcements, including presentations by Apple CEO Tim Cook.",https://chartable.com/podcasts/apple-keynotes-1080p
"The Million Dollaz Worth of Game show, a weekly podcast with rapper Gillie Da King and social media influencer and disruptor Wallo267",https://chartable.com/podcasts/million-dollaz-worth-of-game
"An autopsy technician and a hair stylist dive into true crime, spooky history and other horrors. ",https://chartable.com/podcasts/morbid-a-true-crime-podcast
"Caroline Hobby got her start in the Country Music scene as a member of the trio Stealing Angels. She competed and was a finalist twice on CBS’s “The Amazing Race,” and now she interviews Country Music’s top stars in Nashville.  Each week on the podcast, Caroline sits down and talks to the wives of your favorite country artists. In every episode, she gives you an inside look of what it’s like to be married to Luke Bryan, Tyler Hubbard and Brian Kelley of Florida Georgia Line, Kane Brown, Dan Smyers and Shay Mooney from Dan and Shay and more!  Being married to front man Michael Hobby of chart...",https://chartable.com/podcasts/get-real-w-caroline-hobby
" The Skip and Shannon: Undisputed Podcast. Skip Bayless, Shannon Sharpe, and Jenny Taft discuss the biggest stories in the world of sports. It's unscripted and unfiltered. Don't miss the television show Monday-Friday at 9:30am ET on FS1.",https://chartable.com/podcasts/skip-and-shannon-undisputed
The Knowledge Project takes you inside the heads of remarkable people to explore the frameworks and mental models you can use to make life more meaningful and productive. Learn more at https://fs.blog,https://chartable.com/podcasts/the-knowledge-project-with-shane-parrish
"Speed dating!  Song writing!  Day trading!  Mind reading!  All mini-adventures you’ll take with Topher Grace and a different celebrity guest each week.  From the people who brought you ""Anna Faris Is Unqualified"" comes the ultimate auditory adventure! Topher and executive producer Sim Sarna tackle everything from taking a lie detector test to having a seance to learning how to beatbox…and each time their guest has absolutely no idea what’s in store for them!",https://chartable.com/podcasts/minor-adventures-with-topher-grace
"
      Season 2: A soft-hearted prison minister was found killed in her Kentucky apartment, and Newport police zeroed in on an ex-convict she’d counseled. Thirty years later, the conviction is overturned and the case is once again unsolved. The Cincinnati Enquirer investigates: Was William Virgil wrongly convicted for murder?Season 1: When Elizabeth Andes was found murdered in her Ohio apartment in 1978, police and prosecutors decided within hours it was an open-and-shut case. Two juries disagreed. The Cincinnati Enquirer investigates:...",https://chartable.com/podcasts/accused
Comedians Dave Anthony and Gareth Reynolds take on one subject from American history each week.,https://chartable.com/podcasts/the-dollop-with-dave-anthony-and-gareth-reynolds
"The Potter's Touch, a weekly program, with Bishop T.D. Jakes, tackles today's topics and confronts the hidden issues and invisible scars that go untreated. This broadcast carries healing and restoration into homes of hurting people, unearthing taboo topics and offering practical and spiritual solutions to life's toughest questions.",https://chartable.com/podcasts/the-potters-touch
"The ""WHOA That's Good"" podcast, welcomes you into meaningful conversations with authors, athletes, musicians, speakers and stars of film and television in search of the answer to just one question. What is the best advice you have ever been given? Hosted by Sadie Robertson, best selling author, founder of Live Original, and star of A & E's Duck Dynasty & Season 19 of ABC's Dancing with the Stars, this fun and lighthearted podcast is sure to leave you saying, ""Whoa That's Good!"" Season one premieres on September 12th! ",https://chartable.com/podcasts/whoa-thats-good-podcast
